id,age,sex,tutorial,speed_condition,difficulty,rt,resp,correct_response,correct
3,26,1,0,0,0,0.449372600298375,a,a,1
3,26,1,0,0,0,0.820502600166947,a,a,1
3,26,1,0,0,1,0.607673000078648,a,a,1
3,26,1,0,0,1,0.531889200210571,l,l,1
3,26,1,0,0,1,0.44603410037234403,l,l,1
3,26,1,0,0,1,0.45927059976384,a,a,1
3,26,1,0,0,1,0.571774300187826,l,l,1
3,26,1,0,0,1,0.574330300092697,l,l,1
3,26,1,0,0,1,0.443640199955553,l,l,1
3,26,1,0,0,1,0.4552759998478,a,a,1
3,26,1,0,0,0,0.487470999825746,l,l,1
3,26,1,0,0,0,0.444991199765354,l,l,1
3,26,1,0,0,0,0.38263429980725,a,a,1
3,26,1,0,0,0,0.475073100067675,a,a,1
3,26,1,0,0,0,0.454615999944508,l,l,1
3,26,1,0,0,0,0.483080999925733,l,l,1
3,26,1,0,0,0,0.477329799905419,a,a,1
3,26,1,0,0,0,0.506865200120956,a,a,1
3,26,1,0,1,0,0.56584220007062,a,a,1
3,26,1,0,1,0,0.33236309979111,l,l,1
3,26,1,0,1,0,0.382636699825525,a,a,1
3,26,1,0,1,0,0.401661499869078,l,l,1
3,26,1,0,1,0,0.452680299989879,a,a,1
3,26,1,0,1,0,0.491353999823332,a,a,1
3,26,1,0,1,0,0.409361300058663,l,l,1
3,26,1,0,1,0,0.371196799911559,a,a,1
3,26,1,0,1,1,0.4912851001136,l,l,1
3,26,1,0,1,1,0.414303900208324,l,l,1
3,26,1,0,1,1,0.415609799791127,a,l,0
3,26,1,0,1,1,0.466598100028932,l,l,1
3,26,1,0,1,1,0.50533469999209,a,a,1
3,26,1,0,1,1,0.519021600019187,l,l,1
3,26,1,0,1,1,0.48527710000053004,l,l,1
3,26,1,0,1,1,0.42501559993252197,a,a,1
3,26,1,0,1,2,0.5037385001778599,l,l,1
3,26,1,0,1,2,0.633095799945295,l,l,1
3,26,1,0,1,2,0.515676099807024,l,l,1
3,26,1,0,1,2,0.474227799568325,a,a,1
3,26,1,0,1,2,0.519144000019878,l,l,1
3,26,1,0,1,2,0.523719900287688,a,a,1
3,26,1,0,1,2,0.607483500149101,a,a,1
3,26,1,0,1,2,0.454551000148058,a,a,1
3,26,1,0,1,1,0.40326950000599,a,a,1
3,26,1,0,1,1,0.395003200042993,a,a,1
3,26,1,0,1,1,0.45924999983981296,l,l,1
3,26,1,0,1,1,0.641304699704051,a,a,1
3,26,1,0,1,1,0.54252739995718,a,a,1
3,26,1,0,1,1,0.413363399915397,a,a,1
3,26,1,0,1,1,0.478097999934107,l,l,1
3,26,1,0,1,1,0.47662999993190197,a,a,1
3,26,1,0,1,0,0.540763800032437,l,l,1
3,26,1,0,1,0,0.47522999998182097,a,a,1
3,26,1,0,1,0,0.498093400150537,a,a,1
3,26,1,0,1,0,0.43667240021750303,l,l,1
3,26,1,0,1,0,0.439221699722111,l,l,1
3,26,1,0,1,0,0.405015999916941,a,a,1
3,26,1,0,1,0,0.388992800377309,l,l,1
3,26,1,0,1,0,0.396376899909228,l,l,1
3,26,1,0,1,0,0.448207299690694,a,a,1
3,26,1,0,1,0,0.466301399748772,a,a,1
3,26,1,0,1,0,0.423268300015479,l,l,1
3,26,1,0,1,0,0.438223300036043,l,l,1
3,26,1,0,1,0,0.427129300311208,l,l,1
3,26,1,0,1,0,0.394731699954718,a,a,1
3,26,1,0,1,0,0.456699499860406,a,a,1
3,26,1,0,1,0,0.428368300199509,l,l,1
3,26,1,0,0,0,0.577772099990398,l,a,0
3,26,1,0,0,0,1.48162099998444,a,a,1
3,26,1,0,0,0,0.481519200373441,a,a,1
3,26,1,0,0,0,0.45048510003835,l,l,1
3,26,1,0,0,0,0.548045800067484,a,a,1
3,26,1,0,0,0,0.598666899837554,l,l,1
3,26,1,0,0,0,0.43264620006084403,l,l,1
3,26,1,0,0,0,0.423495300114155,a,a,1
3,26,1,0,0,0,0.492501299828291,a,a,1
3,26,1,0,0,0,0.507385099772364,l,l,1
3,26,1,0,0,0,0.455818499904126,l,l,1
3,26,1,0,0,0,0.425634199753404,a,a,1
3,26,1,0,0,0,0.548966999631375,l,l,1
3,26,1,0,0,0,0.436374400276691,l,l,1
3,26,1,0,0,0,0.413075199816376,a,a,1
3,26,1,0,0,0,0.525069900322706,l,l,1
3,26,1,0,0,1,0.628659500274807,l,l,1
3,26,1,0,0,1,0.462864800356328,l,l,1
3,26,1,0,0,1,0.447681699879467,a,a,1
3,26,1,0,0,1,0.6046055001206699,l,l,1
3,26,1,0,0,1,0.583435900043696,l,l,1
3,26,1,0,0,1,0.8024238999933,a,l,0
3,26,1,0,0,1,0.575217999983579,a,a,1
3,26,1,0,0,1,0.533612100407481,a,a,1
3,26,1,0,0,2,0.987559900153428,l,l,1
3,26,1,0,0,2,0.5018714000470941,l,l,1
3,26,1,0,0,2,0.555286000017077,a,a,1
3,26,1,0,0,2,0.795363900251687,l,l,1
3,26,1,0,0,2,0.5036959000863129,a,a,1
3,26,1,0,0,2,0.569285000208765,a,a,1
3,26,1,0,0,2,0.628480900079012,l,l,1
3,26,1,0,0,2,0.442427599802613,l,l,1
3,26,1,0,0,1,0.481011999770999,a,a,1
3,26,1,0,0,1,0.567529300227761,l,l,1
3,26,1,0,0,1,0.537791300099343,l,l,1
3,26,1,0,0,1,0.458757100161165,a,a,1
3,26,1,0,0,1,0.420149200130254,a,a,1
3,26,1,0,0,1,0.45819089980796,a,a,1
3,26,1,0,0,1,0.527316300198436,l,l,1
3,26,1,0,0,1,0.431584499776363,a,a,1
3,26,1,0,0,0,0.5095063997432591,a,a,1
3,26,1,0,0,0,0.579507200047374,l,l,1
3,26,1,0,0,0,0.40918769966810903,a,a,1
3,26,1,0,0,0,0.605619799811393,l,l,1
3,26,1,0,0,0,0.404272399842739,a,a,1
3,26,1,0,0,0,0.496749100275338,l,l,1
3,26,1,0,0,0,0.474355499725789,a,a,1
3,26,1,0,0,0,0.504323499742895,l,l,1
3,26,1,0,1,0,0.571752499789,l,l,1
3,26,1,0,1,0,0.40267000021413,a,a,1
3,26,1,0,1,0,0.393770300317556,l,l,1
3,26,1,0,1,0,0.402066600043327,l,l,1
3,26,1,0,1,0,0.39418760035187,a,a,1
3,26,1,0,1,0,0.450608299579471,a,a,1
3,26,1,0,1,0,0.508440400008112,a,a,1
3,26,1,0,1,0,0.41942310007289096,l,l,1
3,26,1,0,1,1,0.457555700093508,a,a,1
3,26,1,0,1,1,0.52656240016222,a,a,1
3,26,1,0,1,1,0.482648499775678,a,a,1
3,26,1,0,1,1,0.45629650028422497,l,l,1
3,26,1,0,1,1,0.597772900015116,a,a,1
3,26,1,0,1,1,0.389699600171298,l,l,1
3,26,1,0,1,1,0.487869199831039,l,l,1
3,26,1,0,1,1,0.419101700186729,a,a,1
3,26,1,0,1,2,0.514085100032389,l,l,1
3,26,1,0,1,2,0.502099100034684,l,l,1
3,26,1,0,1,2,0.398444199934602,a,a,1
3,26,1,0,1,2,0.39465169981122,a,a,1
3,26,1,0,1,2,0.5720422999002039,l,l,1
3,26,1,0,1,2,0.47850969992578,a,l,0
3,26,1,0,1,2,0.41796589968726,l,l,1
3,26,1,0,1,2,0.478678700048476,a,a,1
3,26,1,0,1,1,0.566096399910748,l,l,1
3,26,1,0,1,1,0.47987079992890397,l,l,1
3,26,1,0,1,1,0.441778100095689,a,a,1
3,26,1,0,1,1,0.410656999796629,a,a,1
3,26,1,0,1,1,0.485001299995929,l,l,1
3,26,1,0,1,1,0.358603000175208,l,l,1
3,26,1,0,1,1,0.499153699725866,l,l,1
3,26,1,0,1,1,0.413194600027055,a,a,1
3,26,1,0,1,2,0.407411000225693,a,a,1
3,26,1,0,1,2,0.530073599889874,l,l,1
3,26,1,0,1,2,0.505359600298107,a,a,1
3,26,1,0,1,2,0.420572299975902,l,l,1
3,26,1,0,1,2,0.432608999777585,a,a,1
3,26,1,0,1,2,0.417580500245094,a,a,1
3,26,1,0,1,2,0.547130899969488,l,l,1
3,26,1,0,1,2,0.555445900186896,a,a,1
3,26,1,0,1,3,0.549387299921364,a,l,0
3,26,1,0,1,3,0.437037200201303,l,l,1
3,26,1,0,1,3,0.567618200089782,a,a,1
3,26,1,0,1,3,0.508938600309193,l,l,1
3,26,1,0,1,3,0.486041400115937,l,l,1
3,26,1,0,1,3,0.498125699814409,a,a,1
3,26,1,0,1,3,0.502721299882978,l,a,0
3,26,1,0,1,3,0.549304900225252,a,a,1
3,26,1,0,0,3,0.615178399719298,a,a,1
3,26,1,0,0,3,0.48721719998866303,a,a,1
3,26,1,0,0,3,0.439357100054622,a,l,0
3,26,1,0,0,3,0.592423799913377,a,a,1
3,26,1,0,0,3,0.765317100100219,l,l,1
3,26,1,0,0,3,0.661100999917835,a,a,1
3,26,1,0,0,3,0.547546300105751,a,a,1
3,26,1,0,0,3,0.655439900234342,l,a,0
3,26,1,0,0,2,0.630341600161046,a,a,1
3,26,1,0,0,2,0.473433999810368,a,a,1
3,26,1,0,0,2,0.608711100183427,a,a,1
3,26,1,0,0,2,0.516384299844503,l,l,1
3,26,1,0,0,2,0.560193200130016,a,a,1
3,26,1,0,0,2,0.81762779969722,l,a,0
3,26,1,0,0,2,0.59675579983741,l,l,1
3,26,1,0,0,2,0.479284099768847,l,l,1
3,26,1,0,0,3,0.47830489976331597,l,l,1
3,26,1,0,0,3,0.54330989997834,l,l,1
3,26,1,0,0,3,0.51176799973473,a,a,1
3,26,1,0,0,3,0.457228700164706,a,a,1
3,26,1,0,0,3,0.560876499861479,a,l,0
3,26,1,0,0,3,0.43600230012089003,l,a,0
3,26,1,0,0,3,0.664834799710661,a,a,1
3,26,1,0,0,3,0.459321799688041,l,l,1
3,26,1,0,0,3,0.666842799633741,a,a,1
3,26,1,0,0,3,0.465962000191212,a,a,1
3,26,1,0,0,3,0.700761599931866,a,l,0
3,26,1,0,0,3,0.45428419997915603,l,l,1
3,26,1,0,0,3,0.451401900034398,l,l,1
3,26,1,0,0,3,0.484412800054997,l,l,1
3,26,1,0,0,3,0.555440700147301,l,l,1
3,26,1,0,0,3,0.449244499672204,l,l,1
3,26,1,0,0,2,0.537784799933434,l,l,1
3,26,1,0,0,2,0.439132700208575,a,a,1
3,26,1,0,0,2,0.779724800027907,l,l,1
3,26,1,0,0,2,0.604069199878722,l,l,1
3,26,1,0,0,2,0.449066599830985,a,a,1
3,26,1,0,0,2,0.447166299913079,a,a,1
3,26,1,0,0,2,0.71428219974041,l,l,1
3,26,1,0,0,2,0.5060311998240651,a,a,1
3,26,1,0,0,1,0.49599559977650604,l,l,1
3,26,1,0,0,1,0.468497199937701,l,l,1
3,26,1,0,0,1,0.453618899919093,l,l,1
3,26,1,0,0,1,0.459262600168586,a,a,1
3,26,1,0,0,1,0.419858600012958,a,a,1
3,26,1,0,0,1,0.391870800405741,a,a,1
3,26,1,0,0,1,0.461732299998403,a,a,1
3,26,1,0,0,1,0.461197399999946,l,l,1
3,26,1,0,1,0,0.593621099833399,l,l,1
3,26,1,0,1,0,0.430683100130409,a,a,1
3,26,1,0,1,0,0.385744499973953,l,l,1
3,26,1,0,1,0,0.38695870013907596,a,a,1
3,26,1,0,1,0,0.40773229999467703,l,l,1
3,26,1,0,1,0,0.389073400292546,l,l,1
3,26,1,0,1,0,0.388786199968308,a,a,1
3,26,1,0,1,0,0.423932399600744,l,a,0
3,26,1,0,1,0,0.509504300076514,a,a,1
3,26,1,0,1,0,0.421908400021493,a,a,1
3,26,1,0,1,0,0.456673599779606,l,l,1
3,26,1,0,1,0,0.44135870039463,l,l,1
3,26,1,0,1,0,0.415606600232422,l,l,1
3,26,1,0,1,0,0.414425400085747,l,l,1
3,26,1,0,1,0,0.382297599688172,a,a,1
3,26,1,0,1,0,0.388792600017041,a,a,1
3,26,1,0,1,1,0.462080500088632,l,l,1
3,26,1,0,1,1,0.425525999628007,a,a,1
3,26,1,0,1,1,0.503135800361633,l,l,1
3,26,1,0,1,1,0.456350499764085,a,a,1
3,26,1,0,1,1,0.595330500043929,l,l,1
3,26,1,0,1,1,0.406334599945694,a,a,1
3,26,1,0,1,1,0.458116500172764,a,a,1
3,26,1,0,1,1,0.532219999935478,l,l,1
3,26,1,0,1,2,0.427979900036007,l,l,1
3,26,1,0,1,2,0.480082400143147,a,a,1
3,26,1,0,1,2,0.683398699853569,l,l,1
3,26,1,0,1,2,0.439254199620336,a,a,1
3,26,1,0,1,2,0.415282499976456,a,a,1
3,26,1,0,1,2,0.411326600238681,a,a,1
3,26,1,0,1,2,0.568266000133008,a,l,0
3,26,1,0,1,2,0.389633799903095,l,l,1
3,26,1,0,1,3,0.543488499708474,l,a,0
3,26,1,0,1,3,0.639536600094289,l,l,1
3,26,1,0,1,3,0.495456399861723,a,a,1
3,26,1,0,1,3,0.623029000125825,a,a,1
3,26,1,0,1,3,0.428578299935907,a,a,1
3,26,1,0,1,3,0.441700600087643,a,a,1
3,26,1,0,1,3,0.501670599915087,a,l,0
3,26,1,0,1,3,0.47552780015394097,l,a,0
3,26,1,0,1,3,0.5049439999274911,l,a,0
3,26,1,0,1,3,0.684986700303853,a,l,0
3,26,1,0,1,3,0.597331200260669,l,l,1
3,26,1,0,1,3,0.690143200103194,l,l,1
3,26,1,0,1,3,0.824777400121093,l,l,1
3,26,1,0,1,3,0.54935560002923,a,l,0
3,26,1,0,1,3,0.421196899842471,l,a,0
3,26,1,0,1,3,0.464353200048208,l,l,1
3,26,1,0,0,2,0.906429999973625,a,l,0
3,26,1,0,0,2,0.602233800105751,a,a,1
3,26,1,0,0,2,0.5271407002583149,a,a,1
3,26,1,0,0,2,0.452936699613929,l,l,1
3,26,1,0,0,2,0.433551500085741,a,a,1
3,26,1,0,0,2,0.815132600255311,a,a,1
3,26,1,0,0,2,0.483139400370419,a,a,1
3,26,1,0,0,2,0.507364499848336,l,l,1
3,26,1,0,0,1,0.451893999706954,l,l,1
3,26,1,0,0,1,0.44770339969545603,a,a,1
3,26,1,0,0,1,0.480279000010341,a,a,1
3,26,1,0,0,1,0.66810020012781,a,a,1
3,26,1,0,0,1,0.508040100336075,a,a,1
3,26,1,0,0,1,0.498395300004631,l,l,1
3,26,1,0,0,1,0.440136999823153,l,l,1
3,26,1,0,0,1,0.514394900295883,a,a,1
3,26,1,0,0,0,0.612257099710405,a,a,1
3,26,1,0,0,0,0.468121699988842,a,a,1
3,26,1,0,0,0,0.557600199710578,a,a,1
3,26,1,0,0,0,0.492272399831563,l,l,1
3,26,1,0,0,0,0.488957200199366,a,a,1
3,26,1,0,0,0,0.49875020002946296,a,a,1
3,26,1,0,0,0,0.442850299645215,l,l,1
3,26,1,0,0,0,0.402759599965066,l,l,1
3,26,1,0,0,0,0.450942300260067,l,l,1
3,26,1,0,0,0,0.462803000118583,l,l,1
3,26,1,0,0,0,0.5082160001620649,l,l,1
3,26,1,0,0,0,0.556436100043356,l,l,1
3,26,1,0,0,0,0.420001300051808,a,a,1
3,26,1,0,0,0,0.406675700098276,a,a,1
3,26,1,0,0,0,0.508319200016558,a,a,1
3,26,1,0,0,0,0.478752300143242,l,l,1
3,26,1,0,0,1,0.498776500113308,a,a,1
3,26,1,0,0,1,0.631964599713683,l,l,1
3,26,1,0,0,1,0.475623599719256,l,l,1
3,26,1,0,0,1,0.42206209991127297,a,a,1
3,26,1,0,0,1,0.59298889990896,l,l,1
3,26,1,0,0,1,0.553818600252271,l,l,1
3,26,1,0,0,1,0.465882099699229,l,l,1
3,26,1,0,0,1,0.45138379978016,l,l,1
3,26,1,0,0,0,0.40975859994068703,a,a,1
3,26,1,0,0,0,0.444193900097162,a,a,1
3,26,1,0,0,0,0.476312799844891,a,a,1
3,26,1,0,0,0,0.447323800064623,l,l,1
3,26,1,0,0,0,0.416688700206578,l,l,1
3,26,1,0,0,0,0.493037800304592,l,l,1
3,26,1,0,0,0,0.448589299805462,a,a,1
3,26,1,0,0,0,0.543125499971211,l,l,1
3,26,1,0,1,0,0.553123900201172,l,l,1
3,26,1,0,1,0,0.388600000180304,l,l,1
3,26,1,0,1,0,0.456012200098485,l,l,1
3,26,1,0,1,0,0.43199469987303,a,a,1
3,26,1,0,1,0,0.545079099945724,a,a,1
3,26,1,0,1,0,0.44459730014205,l,l,1
3,26,1,0,1,0,0.42203130014240703,l,l,1
3,26,1,0,1,0,0.433664999902248,a,a,1
3,26,1,0,1,1,0.409816099796444,a,a,1
3,26,1,0,1,1,0.424004099797457,a,a,1
3,26,1,0,1,1,0.419739600270987,a,a,1
3,26,1,0,1,1,0.448073599953204,a,a,1
3,26,1,0,1,1,0.416774000041187,l,l,1
3,26,1,0,1,1,0.454795200377703,a,a,1
3,26,1,0,1,1,0.466817799955606,a,a,1
3,26,1,0,1,1,0.449279299937189,l,l,1
3,26,1,0,1,2,0.541911300271749,a,a,1
3,26,1,0,1,2,0.494034899864346,a,a,1
3,26,1,0,1,2,0.543139600194991,l,l,1
3,26,1,0,1,2,0.47362910024821797,a,a,1
3,26,1,0,1,2,0.863732900004834,l,l,1
3,26,1,0,1,2,0.50722899986431,l,l,1
3,26,1,0,1,2,0.43965379986912,l,l,1
3,26,1,0,1,2,0.516759300138801,a,a,1
3,26,1,0,1,1,0.416503100190312,a,a,1
3,26,1,0,1,1,0.41768519999459397,l,l,1
3,26,1,0,1,1,0.401528799906373,a,a,1
3,26,1,0,1,1,0.391827499959618,l,l,1
3,26,1,0,1,1,0.511557400226593,l,l,1
3,26,1,0,1,1,0.416656400077045,l,l,1
3,26,1,0,1,1,0.397914099972695,a,a,1
3,26,1,0,1,1,0.467471000272781,l,l,1
3,26,1,0,1,0,0.394961699843407,a,a,1
3,26,1,0,1,0,0.445593100041151,a,a,1
3,26,1,0,1,0,0.434769200161099,a,a,1
3,26,1,0,1,0,0.511974500026554,a,a,1
3,26,1,0,1,0,0.433773499913514,l,l,1
3,26,1,0,1,0,0.395308699924499,l,l,1
3,26,1,0,1,0,0.369064499624074,l,l,1
3,26,1,0,1,0,0.431938100140542,l,l,1
3,26,1,0,1,0,0.401807900052518,l,l,1
3,26,1,0,1,0,0.401115600019693,a,a,1
3,26,1,0,1,0,0.467429500073195,a,a,1
3,26,1,0,1,0,0.42911749985069003,a,a,1
3,26,1,0,1,0,0.436031099874526,a,a,1
3,26,1,0,1,0,0.463928800076246,a,a,1
3,26,1,0,1,0,0.462558300234377,l,l,1
3,26,1,0,1,0,0.398542399983853,l,l,1
3,26,1,0,0,1,0.798828299622983,l,l,1
3,26,1,0,0,1,0.450772300362587,a,a,1
3,26,1,0,0,1,0.647187700029463,l,l,1
3,26,1,0,0,1,0.531460599973798,a,a,1
3,26,1,0,0,1,0.527439400088042,a,a,1
3,26,1,0,0,1,0.512377600185573,a,a,1
3,26,1,0,0,1,0.538798699621111,l,l,1
3,26,1,0,0,1,0.5227580997161569,a,a,1
3,26,1,0,0,2,0.48012420022860197,l,l,1
3,26,1,0,0,2,0.603235499933362,a,a,1
3,26,1,0,0,2,0.618643899913877,l,l,1
3,26,1,0,0,2,0.551861300133169,l,l,1
3,26,1,0,0,2,0.505528700072318,a,a,1
3,26,1,0,0,2,0.545238400343806,l,l,1
3,26,1,0,0,2,0.530766800045967,l,l,1
3,26,1,0,0,2,0.53055340005084894,a,a,1
3,26,1,0,0,3,1.19957090029493,a,l,0
3,26,1,0,0,3,0.640814700163901,l,l,1
3,26,1,0,0,3,0.995655000209808,l,l,1
3,26,1,0,0,3,0.541532300412655,l,l,1
3,26,1,0,0,3,0.793683900032192,a,a,1
3,26,1,0,0,3,1.23032410023734,a,l,0
3,26,1,0,0,3,0.763976200018078,l,a,0
3,26,1,0,0,3,1.1647220999002499,a,a,1
3,26,1,0,0,3,0.716309300158173,a,a,1
3,26,1,0,0,3,0.753588600084186,a,a,1
3,26,1,0,0,3,0.570168800186366,a,a,1
3,26,1,0,0,3,0.675087099894881,a,l,0
3,26,1,0,0,3,1.0821559997275498,a,a,1
3,26,1,0,0,3,0.754432999994606,l,a,0
3,26,1,0,0,3,0.940690699964762,l,l,1
3,26,1,0,0,3,0.784388200379908,l,l,1
3,26,1,0,0,2,0.579473400022835,a,a,1
3,26,1,0,0,2,0.457273999694735,a,a,1
3,26,1,0,0,2,0.572929400019348,l,l,1
3,26,1,0,0,2,0.497850199695677,l,l,1
3,26,1,0,0,2,0.59967549983412,a,a,1
3,26,1,0,0,2,0.470987800043076,l,l,1
3,26,1,0,0,2,0.696490900125355,a,a,1
3,26,1,0,0,2,0.618989900220186,l,l,1
3,26,1,0,0,3,0.970260300207883,a,a,1
3,26,1,0,0,3,1.12068410031497,l,l,1
3,26,1,0,0,3,0.501544800121337,l,l,1
3,26,1,0,0,3,0.545105699915439,a,a,1
3,26,1,0,0,3,0.675033800303936,a,l,0
3,26,1,0,0,3,0.921346799936146,a,a,1
3,26,1,0,0,3,0.647533500101417,l,l,1
3,26,1,0,0,3,0.843904200010002,a,a,1
3,26,1,0,1,3,1.03193990001455,l,l,1
3,26,1,0,1,3,0.498169099912047,l,l,1
3,26,1,0,1,3,0.571400700137019,a,l,0
3,26,1,0,1,3,0.485242200084031,l,a,0
3,26,1,0,1,3,0.682012700010091,l,a,0
3,26,1,0,1,3,0.648685299791396,a,a,1
3,26,1,0,1,3,0.548030899837613,a,l,0
3,26,1,0,1,3,0.701593100093305,l,l,1
3,26,1,0,1,2,0.434983999934047,l,l,1
3,26,1,0,1,2,0.548475099727511,a,a,1
3,26,1,0,1,2,0.446597300004214,a,a,1
3,26,1,0,1,2,0.456947499886155,l,l,1
3,26,1,0,1,2,0.469143999740481,l,l,1
3,26,1,0,1,2,0.428191999904811,a,a,1
3,26,1,0,1,2,0.71109819971025,l,l,1
3,26,1,0,1,2,0.617154999636114,a,a,1
3,26,1,0,1,3,0.603428999893367,a,a,1
3,26,1,0,1,3,0.395024899858981,l,a,0
3,26,1,0,1,3,0.502490200102329,l,l,1
3,26,1,0,1,3,0.523956200107932,a,a,1
3,26,1,0,1,3,0.587871800176799,a,l,0
3,26,1,0,1,3,0.451243400108069,l,l,1
3,26,1,0,1,3,0.46960349986329697,a,a,1
3,26,1,0,1,3,0.666288800071925,l,l,1
3,26,1,0,1,3,0.663526100106537,l,a,0
3,26,1,0,1,3,0.438810199964792,l,l,1
3,26,1,0,1,3,0.37755679991096297,a,a,1
3,26,1,0,1,3,0.737870499957353,a,l,0
3,26,1,0,1,3,0.517648300155997,l,a,0
3,26,1,0,1,3,0.640529700089246,a,a,1
3,26,1,0,1,3,0.46551030036062,a,a,1
3,26,1,0,1,3,0.430296099744737,a,l,0
3,26,1,0,1,2,0.402272399980575,l,l,1
3,26,1,0,1,2,0.5589933996088801,a,a,1
3,26,1,0,1,2,0.520527400076389,a,a,1
3,26,1,0,1,2,0.55243879975751,l,l,1
3,26,1,0,1,2,0.526083400007337,a,a,1
3,26,1,0,1,2,0.442113099619746,l,l,1
3,26,1,0,1,2,0.486577499657869,l,l,1
3,26,1,0,1,2,0.441916599869728,a,a,1
3,26,1,0,1,1,0.47436620015651,l,l,1
3,26,1,0,1,1,0.506550099700689,l,l,1
3,26,1,0,1,1,0.434258100111037,l,l,1
3,26,1,0,1,1,0.374555899761617,l,l,1
3,26,1,0,1,1,0.385280400048941,a,a,1
3,26,1,0,1,1,0.449562299996614,l,l,1
3,26,1,0,1,1,0.440694899763912,a,a,1
3,26,1,0,1,1,0.51524840015918,a,a,1
3,26,1,0,0,1,0.609067300334573,a,a,1
3,26,1,0,0,1,0.422978499904275,a,a,1
3,26,1,0,0,1,0.395304400008172,a,a,1
3,26,1,0,0,1,0.398954099975526,a,a,1
3,26,1,0,0,1,0.430643899831921,l,l,1
3,26,1,0,0,1,0.444784499704838,a,a,1
3,26,1,0,0,1,0.442257199902087,l,l,1
3,26,1,0,0,1,0.430423100013286,a,a,1
3,26,1,0,0,2,0.599062500055879,a,a,1
3,26,1,0,0,2,0.51828039996326,a,a,1
3,26,1,0,0,2,0.47153300000354603,a,a,1
3,26,1,0,0,2,0.411482700146735,l,l,1
3,26,1,0,0,2,0.427598400041461,l,l,1
3,26,1,0,0,2,0.468482099939138,a,a,1
3,26,1,0,0,2,0.468664899934083,a,a,1
3,26,1,0,0,2,0.443087500054389,a,a,1
3,26,1,0,0,3,0.606485099997371,l,l,1
3,26,1,0,0,3,0.53295879997313,l,a,0
3,26,1,0,0,3,0.675400400068611,a,a,1
3,26,1,0,0,3,0.7697213999927041,a,a,1
3,26,1,0,0,3,1.01016569975764,l,l,1
3,26,1,0,0,3,0.791951400227845,l,l,1
3,26,1,0,0,3,0.620490099769086,a,a,1
3,26,1,0,0,3,0.562105999793857,a,a,1
3,26,1,0,0,3,0.545082699973136,a,a,1
3,26,1,0,0,3,0.564357499592006,l,l,1
3,26,1,0,0,3,0.674301899969578,l,l,1
3,26,1,0,0,3,0.754974099807441,l,l,1
3,26,1,0,0,3,0.727814999874681,a,a,1
3,26,1,0,0,3,0.822715200018138,a,l,0
3,26,1,0,0,3,0.472937900107354,l,a,0
3,26,1,0,0,3,0.919658500235528,l,a,0
3,26,1,0,0,2,0.48368419986218203,l,l,1
3,26,1,0,0,2,0.60364959994331,l,l,1
3,26,1,0,0,2,0.527342400047928,a,a,1
3,26,1,0,0,2,0.665604100096971,a,a,1
3,26,1,0,0,2,0.654192899819463,l,l,1
3,26,1,0,0,2,0.779126700013876,l,l,1
3,26,1,0,0,2,0.5100036002695559,a,a,1
3,26,1,0,0,2,0.534008800052106,l,l,1
3,26,1,0,0,3,0.756148099899292,l,l,1
3,26,1,0,0,3,0.499867100268602,a,a,1
3,26,1,0,0,3,0.583884000312537,a,l,0
3,26,1,0,0,3,0.903697299771011,l,l,1
3,26,1,0,0,3,0.547580400016159,l,l,1
3,26,1,0,0,3,0.53941690037027,a,a,1
3,26,1,0,0,3,0.615977199748158,a,a,1
3,26,1,0,0,3,0.966027999762446,a,l,0
3,26,1,0,1,3,0.550539699848741,a,a,1
3,26,1,0,1,3,0.388854300137609,a,a,1
3,26,1,0,1,3,0.393450200092047,a,l,0
3,26,1,0,1,3,0.411026299931109,l,a,0
3,26,1,0,1,3,0.477213500067592,l,l,1
3,26,1,0,1,3,0.662585000041872,l,l,1
3,26,1,0,1,3,0.47065530018880997,a,a,1
3,26,1,0,1,3,0.409587499685585,a,l,0
3,26,1,0,1,2,0.591854999773204,a,a,1
3,26,1,0,1,2,0.425091900397092,a,a,1
3,26,1,0,1,2,0.49366479972377403,l,l,1
3,26,1,0,1,2,0.482022700365633,l,l,1
3,26,1,0,1,2,0.503028800245374,a,a,1
3,26,1,0,1,2,0.509394300170243,l,l,1
3,26,1,0,1,2,0.525271099992096,l,l,1
3,26,1,0,1,2,0.393019999843091,a,a,1
3,26,1,0,1,3,0.908980199601501,a,l,0
3,26,1,0,1,3,0.458497299812734,l,l,1
3,26,1,0,1,3,0.447298699989915,l,a,0
3,26,1,0,1,3,0.504466900136322,l,a,0
3,26,1,0,1,3,0.659819600172341,a,a,1
3,26,1,0,1,3,0.465964100323617,a,a,1
3,26,1,0,1,3,0.83321850001812,a,l,0
3,26,1,0,1,3,0.449249799828976,l,a,0
3,26,1,0,1,3,0.531325299758464,l,l,1
3,26,1,0,1,3,0.534387900028378,a,a,1
3,26,1,0,1,3,0.522677300032228,a,l,0
3,26,1,0,1,3,0.944388099946082,a,a,1
3,26,1,0,1,3,0.682122699916363,a,l,0
3,26,1,0,1,3,0.42886079987511,l,l,1
3,26,1,0,1,3,0.415020999964327,l,l,1
3,26,1,0,1,3,0.538656800054014,l,a,0
3,26,1,0,1,2,0.564040299970657,a,a,1
3,26,1,0,1,2,0.379295800346881,a,a,1
3,26,1,0,1,2,0.397420099936426,a,a,1
3,26,1,0,1,2,0.44596460042521396,a,a,1
3,26,1,0,1,2,0.453317900188267,a,a,1
